image_name,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,mean_luminance,mean_saturation,dominant_rgb_0,dominant_rgb_1,dominant_rgb_2,dominant_hsv_0,dominant_hsv_1,dominant_hsv_2,warm_percentage,cold_percentage,unique_colors,quantized_colors,luminance_std,contrast_text_vs_background,bright_dark_ratio
226_aug_149,170.08141693616002,166.41172595520422,162.87049347227213,59.54503480410063,58.505449953110286,57.48851319808537,15.145586297760211,17.19090609653851,170.08686669062163,10.257604208959629,34.18990211248227,59.53516541055007,166.93622527248772,17.19090609653851,195,191,187,15,10,195,93.96035453347706,0.1392382321236076,6437,16,58.75190234277516,1.1048318592872906,0.841837345789915
226_aug_57,170.31741939444163,166.54514064729986,162.96847904485674,59.07316108592695,58.04895122731075,57.02481175278262,15.072940165431303,17.306523640716357,170.32202323404385,10.230683572107178,33.9460587736258,59.0631069562459,167.0888921412458,17.306523640716357,195,191,187,15,10,195,94.27742737443027,0.15806515967650353,6178,16,58.29022486156017,1.091145881081661,0.8449119899329374
228_aug_196,82.85139271502908,91.0524334251607,64.35270890725437,49.76991767100039,48.8695684071472,52.894157916518346,39.05552494643404,90.7543005815733,91.05622895622895,4.508578626226994,34.28107042871962,48.87863060443359,87.38117205999386,90.7543005815733,57,65,38,39,106,65,0.19436792164064892,0.07652280379553107,20178,16,49.516912430509386,1.9879944170137542,0.12653810835629017
229_aug_146,142.6581631718707,168.2425602051094,141.71602417361046,79.99935814614756,71.01031937115673,79.07692842120265,65.43133412691145,59.4229466166102,168.87586301620732,29.808329435757894,43.5122275514077,70.25277213221116,160.88810149436864,59.4229466166102,112,154,109,58,75,154,3.0958703415438147,8.355461954033514,42273,16,74.02347088956174,1.9867348357591368,0.666990202362421
229_aug_162,142.75000835444223,168.6127415269247,141.77602742930472,79.41446780783113,70.39100207567125,78.50415809075977,65.27891138276044,59.48656271512689,169.2418176592858,29.71951472580661,43.228205537838136,69.6242058329314,161.17671369660678,59.48656271512689,112,155,109,58,76,155,3.1058474412014356,8.141905213840303,50092,16,73.41238968735524,2.0279932330967054,0.6730338655669993
229_aug_94,141.6227980565591,167.9996387193223,140.7111997010091,78.816403764854,69.74053078628532,77.9251407273935,65.25290893235331,59.79509156596487,168.66464432540178,29.513332318617266,42.39570391329405,68.8669158136984,160.4216970972966,59.79509156596487,111,154,108,58,76,154,2.7544537186993896,8.725551264482371,34065,16,72.77661876809307,1.8656057226573004,0.6638345583655164
22_aug_135,111.57964245312125,124.0504353638888,134.99136985362173,90.4474703415278,87.26111551702259,82.14885861844942,103.20232422611498,89.65776798875595,135.35782112371876,23.94744445799148,87.23841109850827,82.21931674183561,122.18908026121834,89.65776798875595,16,28,45,108,164,45,2.253093826060128,89.33444174008433,53582,16,87.28845193983587,3.4323294163562994,0.46777621610503584
22_aug_16,111.18396588152437,123.67260349010094,134.67804210032085,90.47415387034263,87.26656529719294,82.14753173834502,103.32890680021912,89.96984897096799,135.03570701932858,23.795733676825577,87.1200160536229,82.22196810488016,121.81211180217545,89.96984897096799,16,28,44,107,162,44,2.2059629078957665,89.47335472259175,57182,16,87.30147117648644,3.574355504945441,0.4667031849127475
238_aug_75,150.581726593712,118.15049504950495,113.76032655897168,42.58143002144363,43.12097700047988,41.33747513509698,79.48358520062533,66.6931735278791,150.678929998263,81.14847002708407,32.71916395203648,42.518901240394754,124.72840471078686,66.6931735278791,115,88,91,177,60,115,97.1235018238666,1.9940941462567312,21483,16,41.65598760726576,1.5469371003053471,0.4064616988014591
241_aug_125,76.74466644939707,76.34894331770664,76.85013412218908,83.90843041209266,83.93284491940587,83.61344782130611,46.13216676276668,32.09508887161874,78.91536513825866,51.67941461238285,37.239142037839386,82.92184148370782,76.46926003158765,32.09508887161874,26,25,26,150,10,26,26.563714307202485,33.006593296397504,7433,16,83.8647282462,3.9950097246183116,0.2501441500162952
242_aug_48,98.73880291492672,93.02538278883158,94.86678129861623,68.7766067144586,70.8805260630278,70.30003324300866,111.91079177925161,23.31364120199787,98.79714238925735,75.67382684308207,13.211058397381432,68.80823879724852,94.37300488004584,23.31364120199787,62,55,57,171,29,62,83.48071726848441,3.5494964382215675,5592,16,70.1731332045221,2.37049276414675,0.20965364775239498
244_aug_114,106.7214258409786,96.0772396114409,73.69972679438747,58.7051728841531,56.30648284111999,53.85035394165298,20.722803112070515,91.57493479042994,106.72597926785393,3.623226983773679,38.74338295719046,58.712994562151835,96.72453717844938,91.57493479042994,70,62,43,21,98,70,98.60642651556036,0.006745817593092283,47370,16,56.43445066751177,1.365805771186696,0.23977446483180428
244_aug_194,110.30095329264887,99.54762075704998,76.75914801962426,59.650601824979084,57.819208011766676,56.429414119294634,20.908659407283317,91.32337760759444,110.30538071875873,3.455603017679397,42.27141789986777,59.658188000327144,100.18845152247617,91.32337760759444,64,55,36,20,112,64,98.55131426748036,0.0,46775,16,57.86793567675006,1.434996156107134,0.23728610745482828
245_aug_60,173.7814785373609,166.41367544014602,161.04732085026203,86.31089092626618,92.66711117296227,96.02364773568858,17.36400518165224,37.07364717658835,173.87982394158865,27.73758016016913,38.45408202534956,86.40209237783236,167.59261957722427,37.07364717658835,252,252,251,30,1,252,56.35488429606077,0.8081611022787493,33543,16,91.10357707290791,1.5390765201941958,0.5929341105811694
246_aug_76,118.6949781019136,113.75158205397429,110.90772534218716,101.02133690823159,100.80547255101983,101.0023892134173,9.187930985555777,21.886574533897104,118.7442038650359,25.754653600157432,42.89513858524085,101.02368575902773,114.59722159917516,21.886574533897104,7,7,7,0,0,7,32.21005136354607,1.4567193545030601,33840,16,100.77678955327157,1.6201672976254913,0.42884777282745445
246_aug_88,114.97668515378794,108.6365556481508,104.70174430299721,100.31827370659336,99.68039501312875,99.74443857925054,10.232851518721802,28.140454227611905,115.03507284692088,27.00558274142958,48.343963053894655,100.31216504804576,109.70037380192916,28.140454227611905,6,6,6,0,0,6,33.81035853520695,1.8257229613877792,38298,16,99.71902229599722,1.837277735049117,0.3966876442809659
248_aug_183,81.01686316774988,69.16865345047194,81.36569885800756,96.82473374919508,97.70930999236154,90.99903626830333,106.96662203207158,129.1678151910034,90.98659873499025,48.75938180840619,81.41201212487988,90.83877914516634,72.56820951478929,129.1678151910034,17,10,28,132,164,28,16.317754771002754,69.30337372219864,22183,16,95.75729682957282,6.388775170545873,0.24100504044329774
249_aug_21,103.52967409948542,104.3610205831904,90.76136363636364,76.0443259813571,75.97323419615839,81.41887832295808,35.93533447684391,63.627915951972554,105.77285591766724,18.17180784983518,45.54008206955771,75.44481296621765,103.20238108919382,63.627915951972554,55,55,38,30,79,55,36.76243567753002,2.5128644939965694,12892,16,76.57512964062305,2.0277064420032382,0.2858490566037736
24_aug_45,77.94258638226734,75.5535716084071,58.6978659979657,65.0860857071287,70.14153370905646,67.80858244993705,27.834768422006707,131.98172150216018,82.75023414604671,20.608669114497115,80.69170509838311,67.18709180988901,74.84449420425591,131.98172150216018,26,17,7,16,186,26,65.69483468785563,0.12890621066094646,35070,16,67.83785700339631,2.269358015537409,0.26950461746074905
253_aug_141,150.72914203093129,125.59117760966667,126.87946864268932,76.67266638246862,76.09988153314976,74.72389787109964,112.68124499754718,48.44088714466448,151.84682812217602,72.23362903585468,37.37039124255859,76.05987536079908,131.02852345821177,48.44088714466448,169,120,121,179,74,169,64.0471456972451,15.186026696961092,50860,16,75.03821865375664,2.553984194660442,0.554434432366838
253_aug_145,150.9008701769977,124.96155669110568,126.05761682589055,75.90241460570148,75.05479922740028,73.79891153270367,112.08991705546916,49.17242464637488,151.87470191809228,73.50232518468309,37.11317070796616,75.4061785133953,130.55539027993782,49.17242464637488,170,121,122,179,74,170,66.12049174257572,13.738798785455083,44487,16,74.08705513917538,2.8355238219467482,0.5626749611197511
253_aug_173,151.02817466877642,125.13520534681057,126.33164631698274,75.92946953735282,75.19604888477785,73.92778748648982,112.671409678105,49.105793165340195,152.0272843209031,73.1162931311586,37.22797596796123,75.4169244916767,130.72643366270697,49.105793165340195,169,120,121,179,74,169,65.72349620952696,13.93831329853813,54652,16,74.1889704957859,3.028207582986248,0.5603098505065772
253_aug_181,148.99087011860803,122.8752202920443,123.5421527078438,76.53801789107348,74.79800042414323,73.56983486472484,109.15587585319459,49.49498923016672,149.82065080563947,75.43785710263869,36.68181947665891,76.12068182735932,128.47555996559245,49.49498923016672,170,123,123,0,71,170,68.08947353698109,12.878692514266532,46328,16,74.13248189171459,2.6006421928638352,0.5596851572115923
254_aug_147,178.96653713298792,115.30768296632124,116.85686528497409,29.76740689452916,46.056417404165884,46.960867470155776,123.88897884283247,93.37034488341969,178.98942141623488,80.77481499686256,45.25335840932447,29.80645950833287,128.9534063255613,93.37034488341969,172,113,116,178,87,172,98.20811744386873,0.46416234887737484,22112,16,38.82633921972907,1.4188498040937296,0.551341213298791
254_aug_167,178.82998538847596,115.43107807636109,117.00739470173433,28.0479981105848,44.60300490197289,45.50694422990803,126.00705164856109,93.32093259640429,178.85202973127502,79.965699644931,43.63672749618897,28.09791358958518,129.0234958312687,93.32093259640429,172,113,116,178,87,172,98.44609618194524,0.36211168286639983,22132,16,37.500105946765196,1.404855028707993,0.5777396607585287
254_aug_179,178.75431257547007,115.45237479155885,117.02886550514634,28.369974301028105,44.82398270813314,45.72499315592772,126.29394514404002,93.22349203611063,178.7778448622851,79.80063164836659,43.76069858088139,28.42102183968681,129.02418939393942,93.22349203611063,172,113,116,178,87,172,98.36553389684319,0.3751940658961532,20475,16,37.73716435887462,1.4056053061484939,0.569691219596343
260_aug_12,58.67568438003221,41.04883618796662,38.4457034109208,67.18168274709905,55.350246512005285,55.471895566008705,22.959537403015663,71.01373151807934,58.70537256624213,41.376763305854034,61.49257472255026,67.17682933262013,44.60835792709707,71.01373151807934,28,22,19,10,82,28,87.03850095154444,0.38061777192211976,8237,16,56.29805439389705,4.3445703448165025,0.08110086370955936
260_aug_123,58.2575716172519,40.83608871885959,38.21847246891652,66.78295209769321,55.05171238268155,55.205317989196395,22.938538962517647,71.03124288381838,58.284966070045996,41.53722274598454,61.18165386873441,66.77709416764057,44.3509040898119,71.03124288381838,28,22,19,10,82,28,86.94266065491642,0.36890285558136354,9574,16,56.002103753665374,4.4639633277174156,0.07986063669900259
260_aug_24,60.709230138110215,43.77451114453712,41.075044441405716,68.71721184693111,58.97478963745443,59.32219504119541,25.500341856967044,71.40073841104882,60.733625051278544,46.122047867440735,60.17049321095348,68.71552216698151,47.179930906604675,71.40073841104882,29,22,20,7,79,29,86.18624367564611,0.3856146588267469,8284,16,59.56816846662614,4.43392475600442,0.0910980445781485
261_aug_116,84.58442833761983,66.78237082066869,46.3991115267711,48.08239353830076,44.87564359501195,37.5575577814927,15.705962122983399,120.60144961421557,84.58442833761983,3.241182638687021,31.95334171148358,48.08239353830076,69.09541692775309,120.60144961421557,47,35,24,14,125,47,99.99532382511106,0.0,10247,16,44.76674919072618,1.6385837881772156,0.11246200607902736
261_aug_156,78.11296221048354,61.79154815115807,43.86204794798862,48.086567060558124,44.324865643228,36.50792784202571,15.36817689286198,115.70574292293105,78.1130637952052,6.891778253721305,31.818335987469812,48.08643901306733,63.96697086550182,115.70574292293105,45,34,24,14,119,45,99.96275226872545,0.006772314777190844,12376,16,44.32760694080715,1.7202298377111929,0.10056887444128403
262_aug_127,70.56742323097463,50.512016021361816,35.24382510013351,34.99230181332991,32.43264682595007,26.390633320720077,12.509623943035159,134.88929684023142,70.56742323097463,2.969848622011888,26.966500114642844,34.99230181332991,53.67343220961282,134.88929684023142,54,35,23,12,146,54,100.0,0.0,7850,16,32.38408177048556,1.9026112382456468,0.0718179795282599
262_aug_14,69.01914257228314,49.43838484546361,34.58105682951147,34.938997293382535,31.97347233853814,25.817631761074953,12.577567298105683,133.3492522432702,69.01914257228314,4.860303243764068,27.823954420971866,34.938997293382535,52.528554855433704,133.3492522432702,53,35,23,12,144,53,100.0,0.0,8559,16,32.02132342390312,1.9958382877426835,0.06899302093718844
262_aug_191,67.47012966662749,48.477807811337016,34.1471774983351,35.469683446012596,32.04375043879515,25.692677666439703,12.565714733419517,130.85721001292748,67.47012966662749,5.4937633615929915,29.091875710612,35.469683446012596,51.48090392917303,130.85721001292748,52,34,23,11,142,52,100.0,0.0,9524,16,32.181626379865165,1.9297971030224188,0.06878990872409606
262_aug_31,71.37301356589147,51.098837209302324,35.63880813953488,35.18568213291777,32.63874110820608,26.473515281694908,12.531007751937985,134.9810562015504,71.37301356589147,3.3763323169781843,26.28688032420379,35.18568213291777,54.29291300387597,134.9810562015504,55,35,23,11,148,55,100.0,0.0,8537,16,32.58289234172773,2.005818706337329,0.0749031007751938
265_aug_22,60.70071911559515,53.67875925727165,60.69470859718793,77.54153750166132,78.30302589681881,77.74225739078359,74.23290758827949,138.7222281850381,73.49928088440485,55.91639770504496,98.58297137974968,73.18462455858324,55.67817946549319,138.7222281850381,26,18,26,150,78,26,36.921755930020396,53.669636148974995,16173,16,76.88588178857825,4.773573051547448,0.1568530642910808
265_aug_87,59.084195767807586,54.38783533765032,62.298103607770585,78.41777477428047,78.46967525179224,77.741252797672,76.04402752081405,138.22282608695653,73.42991154024052,55.35741500250929,98.15261767707814,73.7517248952656,55.95740293420444,138.22282608695653,24,18,28,138,91,28,34.6684204440333,54.992483811285844,19823,16,77.31051939123554,4.797501226827301,0.15742079093432007
269_aug_100,38.49431781701445,36.7624077046549,36.06170144462279,50.95977153031781,51.04907423331006,50.993662593634646,40.966902086677365,55.998362760834674,38.97784911717496,53.05334632436782,64.61961718463142,50.92629953627987,37.080020802568214,55.998362760834674,12,11,10,15,43,12,43.990369181380416,6.513643659711075,6719,16,50.99678229998906,4.901917776129143,0.10240770465489567
269_aug_84,41.288126107639215,39.27503653266175,38.56614743649535,52.65654190609348,52.72765920317927,52.71394388610604,37.94624257687405,53.835711842800734,41.70960420358797,52.13683957170594,63.83258140300521,52.59481992220684,39.65183758355875,53.835711842800734,13,11,11,0,39,13,45.437303734104404,4.7850013991232165,7097,16,52.679544849401275,3.859333163959808,0.11186767403538227
277_aug_64,16.961894655604862,39.95179754325037,32.78268698951701,26.132991377121794,45.46764630364766,24.395740300096858,89.62370570454692,191.76255707762556,44.130522863206636,15.339786260432442,41.753749652624734,43.33496655415044,34.546534407357385,191.76255707762556,4,17,21,97,206,21,0.0,63.769374236285294,9309,16,37.17748820156848,3.225313105173263,0.022413016914271014
27_aug_104,135.68974620778357,123.95008207772281,111.21978214146702,91.9249798106108,97.11767513758991,102.83853385411913,21.873735692809316,86.97647669387548,135.77954092886034,27.548749171882562,74.35102010713129,92.04045927270352,125.52680701637604,86.97647669387548,45,32,21,14,136,45,75.10760361254802,1.1592420644098584,36127,16,95.93485599616076,2.743216062575193,0.41650918649976587
282_aug_0,153.81621906266457,165.33874971789663,157.8613556006921,56.962721806075045,52.533771586971085,53.06226637942151,69.79628375836907,23.14691943127962,165.35883547731888,14.011661692607202,14.749866767177616,52.551784832939404,162.34919184533211,23.14691943127962,153,165,153,60,19,165,0.007522756337922214,1.6399608816670428,6154,16,53.86961596789407,1.448678017734675,0.7011208906943505
282_aug_171,157.59562211981566,168.83617511520737,161.2894777265745,56.73430269410162,52.22397525576399,53.07537893734902,69.25222734254993,22.182411674347158,168.85675883256528,14.082327840401149,14.356359275035597,52.247955336133785,165.9015619969278,22.182411674347158,156,167,155,58,18,167,0.0,1.6589861751152075,5905,16,53.62888356216698,1.415819036212886,0.7149001536098311
282_aug_59,158.2433911799465,169.4462275300118,161.87510107607142,56.50233129884142,51.99662715776999,52.92337924391521,69.20227654413137,21.97455993033526,169.46700255022702,14.14365337133436,14.234191789462523,52.020897462191165,166.51786919201342,21.97455993033526,156,168,156,60,18,168,0.0,1.816259252348075,6698,16,53.40762189220953,1.4194334728620606,0.7172358026995086
283_aug_169,191.7333772893773,160.25747985347985,113.44860073260074,65.1515914211712,64.53626998584119,43.29923113316643,40.94952380952381,145.3098608058608,212.6964542124542,43.86492171331095,40.49483647519963,30.64809322285093,163.56965457582416,145.3098608058608,224,196,109,23,131,224,80.17582417582418,16.05128205128205,29962,16,52.79777822049824,1.6086703449285906,0.7264908424908425
283_aug_97,190.77977702877885,159.50024630541873,113.51848586984703,65.60261145459467,64.51958287991012,43.726642290889956,41.367021000777804,145.66291158931813,212.30526315789473,44.17515853798243,40.66730546914307,30.678559986091674,162.8303914337568,145.66291158931813,223,196,108,23,132,223,79.99351827845476,16.438942183043817,33426,16,52.8424659529392,0.0,0.7239175525019446
284_aug_85,185.48205254718144,163.1126680646355,131.3485629702726,52.24115988439636,60.912317386536046,77.74083834326147,27.16368570371284,84.71740471197731,185.64948809670656,30.490642228145603,62.35357385480772,52.35080357011063,165.57503081781175,84.71740471197731,167,132,84,17,127,167,83.52534846429012,2.644628099173554,18370,16,59.448022076177395,1.5954159987073038,0.7007771062045146
287_aug_154,101.77337858220211,93.86744306802166,113.17223623371164,81.81875230693551,84.99128145322382,81.93743591415387,117.176507677472,78.68493311574315,115.2891167816433,42.015845153610464,66.44592995378962,81.51149767601107,96.94205102489923,78.68493311574315,34,23,39,141,105,39,17.707019756200086,66.88240239349209,53871,16,83.1678387796717,3.20942537759365,0.255359394703657
287_aug_178,99.92966749796783,95.47840368058128,112.03834860457529,81.9521958170776,83.70198858162446,78.60639665049638,121.43187662089902,79.40434967734087,113.98729823436057,39.410910018551654,70.16037523370142,77.75238596664008,97.62037039167001,79.40434967734087,33,27,44,131,99,44,23.099850144602165,63.77646661984837,60952,16,82.17968797567957,2.9113761618508507,0.2523542780674736
287_aug_27,98.21910336040771,93.47976588628762,109.91837872272654,80.92515640645307,82.74069684477593,78.10188712770015,121.43054626532887,78.89941073419334,111.81078197165154,39.78325846735129,70.0866750806472,77.27808426522188,95.67421688007646,78.89941073419334,33,27,43,131,95,43,22.29495142538621,64.62095875139353,47365,16,81.26216059939894,2.830752240749364,0.24472845994585124
287_aug_90,101.17014033509378,93.8579322370869,112.81111129622533,81.36243717752016,84.04078536056443,80.73274689284284,119.20264454181452,79.91302778379399,115.09892874398147,40.73981508409595,66.78811412582172,80.15739268459545,96.78092720679295,79.91302778379399,36,26,42,139,97,42,19.342585342285457,66.55504278915305,64085,16,82.31610278813092,1.7774452714660474,0.25137586147532337
289_aug_153,103.2208360513155,135.09139894542292,132.93123505109807,70.90997929256329,61.010694188344765,61.36615360914767,85.86003071319853,78.73513943248533,135.9006441617743,17.931346057324394,40.863911081882215,61.073150353359146,128.1597534409654,78.73513943248533,52,88,86,88,104,88,2.9456131767775604,19.882039573820396,40634,16,63.7306990646584,1.4526976200165487,0.3645969232441835
28_aug_185,102.12429610190804,100.95365206932371,98.87109780766497,97.67274835260591,95.14106304507106,93.64539000392897,60.364974577661144,53.254975124378106,104.60997211743481,47.15239269477154,54.94780233406234,95.72937694371952,101.05217057295938,53.254975124378106,16,18,18,90,28,18,30.4288994587502,33.4782133289596,22516,16,95.62823838001766,5.293123472273567,0.4119785686949866
290_aug_10,138.23757184702112,102.87227810323864,120.88286172211782,92.2753056473658,78.11650279545036,78.2705467513064,156.90435365314468,89.62958024759588,141.4086092074721,24.631221517661658,45.2204645682497,89.17842282648617,111.69130369044987,89.62958024759588,208,144,168,169,78,208,77.52708080026528,18.922709185365314,42565,16,81.49572503603899,2.659069088511795,0.519916823256328
290_aug_139,147.74606415165064,111.01982650137889,130.29703606522264,89.57553207984063,76.84579677374418,74.9904148706256,156.29804680178853,87.78994082840237,152.0899756352245,25.856721133559777,46.93251674796198,84.93091347783856,120.21963915633617,87.78994082840237,207,144,168,169,78,207,76.84543093523254,19.884735869768935,42229,16,79.47560145715768,2.662154087584886,0.5675653966638999
290_aug_151,142.25824505649717,106.52126883239171,126.31598399246704,90.54616591753212,76.99157132244046,75.01184503871781,155.424670433145,89.66598399246705,147.07916666666668,24.533886614344443,47.0414412020807,85.76733719232368,115.54812841219398,89.66598399246705,206,144,167,169,77,206,73.4492702448211,22.738935969868173,45899,16,79.8722057313609,2.9905498863823445,0.538653483992467
290_aug_199,143.60627697933066,107.3633335026154,127.20006602000915,90.23035207816444,76.87112099576697,74.87403134464584,155.67399827332284,89.47697425219644,148.27694378142297,24.576693513467365,46.90274445504848,85.53346986793623,116.50079537352092,89.47697425219644,206,144,167,169,77,206,74.10238179879133,22.2126859986796,50205,16,79.6797704690045,3.0469564075761664,0.5433751460057894
290_aug_67,144.77807137115096,107.46362587815875,124.81563035196253,91.05928398514644,77.7504122496412,78.70180925926935,158.38347488728112,86.96560763342771,146.70214952291076,25.080817862657174,44.44809410678285,89.06297701629875,116.64949171297752,86.96560763342771,208,144,168,169,78,208,81.71122994652407,14.840445982314495,39747,16,80.9237590822558,3.572403624978101,0.5496487364999476
292_aug_122,66.18322681331748,49.645548454221164,21.805439952437574,81.47274952128319,69.3459126354145,30.872174517964826,29.76218787158145,190.98372473246135,66.34010850178359,44.7605790652574,66.75933839145264,81.34839418289506,51.15140303953627,190.98372473246135,16,6,2,9,223,16,81.21655766944113,5.1538347205707495,10074,16,68.47914957356477,6.728907050774126,0.22967449464922712
292_aug_98,66.80845,50.05215,21.94665,81.14024499961604,69.1053126060341,30.817816336942325,29.07,189.76325,66.95545,43.89165182583001,66.68445545580768,81.02206715023557,51.58532228,189.76325,17,7,3,9,210,17,81.785,4.655,8355,16,68.22900885810961,6.387505024589281,0.23
295_aug_111,39.69626865671642,39.60081623134328,40.05893190298507,59.14242276723941,59.21749458095554,58.935944642251805,38.09610541044776,67.27241138059702,40.5419776119403,53.32092994924327,97.87636492858393,58.793517631554366,39.65418536847015,67.27241138059702,6,6,7,120,36,7,6.196361940298507,21.42723880597015,3557,16,59.15937539164426,5.478168671305268,0.134375
295_aug_26,34.42420179525054,34.47678672878082,35.004135893648446,58.76890865963252,58.73066356517936,58.45998075616896,39.21588455857289,81.63822292921259,35.40768094534712,52.15797350918771,108.60912765051513,58.30394837945112,34.503681781615725,81.63822292921259,5,5,6,120,43,6,3.3746165208499033,24.05181229405749,2031,16,58.710459701389134,5.60266830420377,0.11996364049539825
295_aug_35,37.085462215465,37.04092164714448,37.52667080665539,58.62538546850127,58.62709905666086,58.37510711161362,38.2990428060558,73.94072678215808,37.96085569284139,52.82099643460619,103.41516903682044,58.21748667001165,37.08546206128611,73.94072678215808,6,6,6,0,0,6,5.263496006338466,22.443735411893186,2940,16,58.596085077126084,5.075526308735911,0.12769010043041606
295_aug_83,40.72190225440184,40.62396467555263,41.077066535022766,59.84467629004779,59.917905271791874,59.64808748394726,38.113021776095664,66.34191761285722,41.56159837639186,53.294639104928315,96.904945646956,59.50021379420844,40.677500159069716,66.34191761285722,6,6,7,120,36,7,6.1324118260106415,21.414074927321593,3302,16,59.86294289731185,5.296004973049437,0.1384180790960452
298_aug_110,112.86555980017631,72.51948910625079,106.72424541371059,85.67345756650303,51.49131412359291,46.66901152667661,97.41739431593972,181.2158179757357,156.94663322278663,55.04875323265921,31.925898943862414,60.58391873187912,83.56664714117794,181.2158179757357,40,25,95,126,188,95,39.75273917971538,60.19793459552496,37103,16,51.460561456068056,2.1495665332123823,0.3083308845136644
298_aug_62,111.81774859287054,72.35045653533459,107.10905565978737,85.46316524133331,51.6140475129348,46.68651246157488,98.1871669793621,181.0160100062539,156.28791744840527,54.5567432983036,32.21696683325226,60.655298685608315,83.25077368355221,181.0160100062539,40,25,95,126,188,95,39.10068792995622,60.838023764853034,33175,16,51.57149281258914,1.6029055074499945,0.3087429643527205
29_aug_197,55.41628454114967,58.31872265180124,56.109332853803274,71.46293929159492,71.11664243357232,71.34927648366966,60.033259905292816,31.710573637834923,58.65706108014146,30.850548843710033,24.963752424913014,71.12938686479876,57.54214636606126,31.710573637834923,19,22,20,70,35,22,7.345051849187796,0.31843793082778876,8730,16,71.23256627632982,3.0274231661494757,0.13987292453395672
